Member_number,Date,itemDescription,year,month,day,day_of_week
1041,6/17/2023,butter,2023,6,17,5
1022,5/11/2023,apples,2023,5,11,3
1022,5/11/2023,milk,2023,5,11,3
1022,5/11/2023,bread,2023,5,11,3
1022,5/11/2023,cheese,2023,5,11,3
1022,5/11/2023,pasta,2023,5,11,3
1049,9/26/2023,cereal,2023,9,26,1
1049,9/26/2023,chicken,2023,9,26,1
1049,9/26/2023,cheese,2023,9,26,1
1049,9/26/2023,apples,2023,9,26,1
1049,9/26/2023,yogurt,2023,9,26,1
1016,5/30/2023,cereal,2023,5,30,1
1016,5/30/2023,butter,2023,5,30,1
1053,7/15/2023,milk,2023,7,15,5
1053,7/15/2023,cereal,2023,7,15,5
1053,7/15/2023,butter,2023,7,15,5
1053,7/15/2023,jam,2023,7,15,5
1022,5/12/2023,milk,2023,5,12,4
1022,5/12/2023,butter,2023,5,12,4
1022,5/12/2023,cheese,2023,5,12,4
1022,5/12/2023,chicken,2023,5,12,4
1075,11/10/2023,spinach,2023,11,10,4
1075,11/10/2023,milk,2023,11,10,4
1075,11/10/2023,bread,2023,11,10,4
1075,11/10/2023,jam,2023,11,10,4
1075,11/10/2023,eggs,2023,11,10,4
1025,9/28/2023,spinach,2023,9,28,3
1025,9/28/2023,chicken,2023,9,28,3
1025,9/28/2023,apples,2023,9,28,3
1025,9/28/2023,bread,2023,9,28,3
1025,9/28/2023,yogurt,2023,9,28,3
1099,4/30/2023,yogurt,2023,4,30,6
1099,4/30/2023,oranges,2023,4,30,6
1099,4/30/2023,bread,2023,4,30,6
1099,4/30/2023,pasta,2023,4,30,6
1008,8/20/2023,eggs,2023,8,20,6
1008,8/20/2023,apples,2023,8,20,6
1024,1/24/2023,milk,2023,1,24,1
1024,1/24/2023,cheese,2023,1,24,1
1024,1/24/2023,spinach,2023,1,24,1
1024,1/24/2023,jam,2023,1,24,1
1024,1/24/2023,eggs,2023,1,24,1
1024,1/24/2023,chicken,2023,1,24,1
1082,7/30/2023,jam,2023,7,30,6
1082,7/30/2023,bread,2023,7,30,6
1088,6/20/2023,chicken,2023,6,20,1
1088,6/20/2023,rice,2023,6,20,1
1094,10/1/2023,bread,2023,10,1,6
1094,10/1/2023,rice,2023,10,1,6
1094,10/1/2023,cheese,2023,10,1,6
1035,2/5/2023,milk,2023,2,5,6
1035,2/5/2023,beans,2023,2,5,6
1035,2/5/2023,rice,2023,2,5,6
1001,10/26/2023,beans,2023,10,26,3
1001,10/26/2023,butter,2023,10,26,3
1001,10/26/2023,rice,2023,10,26,3
1001,10/26/2023,oranges,2023,10,26,3
1001,10/26/2023,cheese,2023,10,26,3
1062,10/22/2023,jam,2023,10,22,6
1062,10/22/2023,yogurt,2023,10,22,6
1062,10/22/2023,milk,2023,10,22,6
1062,10/22/2023,cereal,2023,10,22,6
1062,10/22/2023,spinach,2023,10,22,6
1071,5/18/2023,eggs,2023,5,18,3
1071,5/18/2023,cereal,2023,5,18,3
1049,11/9/2023,chicken,2023,11,9,3
1049,11/9/2023,bread,2023,11,9,3
1049,11/9/2023,milk,2023,11,9,3
1049,11/9/2023,cereal,2023,11,9,3
1005,8/26/2023,cereal,2023,8,26,5
1005,8/26/2023,cheese,2023,8,26,5
1005,8/26/2023,yogurt,2023,8,26,5
1048,12/20/2023,milk,2023,12,20,2
1048,12/20/2023,chicken,2023,12,20,2
1048,12/20/2023,bread,2023,12,20,2
1048,12/20/2023,rice,2023,12,20,2
1048,12/20/2023,cereal,2023,12,20,2
1063,11/24/2023,rice,2023,11,24,4
1063,11/24/2023,milk,2023,11,24,4
1063,11/24/2023,beans,2023,11,24,4
1002,6/22/2023,yogurt,2023,6,22,3
1002,6/22/2023,beans,2023,6,22,3
1002,6/22/2023,cheese,2023,6,22,3
1002,6/22/2023,chicken,2023,6,22,3
1002,6/22/2023,bread,2023,6,22,3
1002,6/22/2023,jam,2023,6,22,3
1084,8/10/2023,jam,2023,8,10,3
1084,8/10/2023,pasta,2023,8,10,3
1078,5/9/2023,jam,2023,5,9,1
1078,5/9/2023,beans,2023,5,9,1
1078,5/9/2023,cheese,2023,5,9,1
1078,5/9/2023,bread,2023,5,9,1
1029,2/16/2023,spinach,2023,2,16,3
1029,2/16/2023,chicken,2023,2,16,3
1029,2/16/2023,rice,2023,2,16,3
1029,2/16/2023,jam,2023,2,16,3
1042,9/24/2023,rice,2023,9,24,6
1042,9/24/2023,yogurt,2023,9,24,6
1042,9/24/2023,bread,2023,9,24,6
1042,9/24/2023,oranges,2023,9,24,6
1024,6/9/2023,bread,2023,6,9,4
1024,6/9/2023,eggs,2023,6,9,4
1024,6/9/2023,butter,2023,6,9,4
1072,8/14/2023,oranges,2023,8,14,0
1072,8/14/2023,milk,2023,8,14,0
1072,8/14/2023,chicken,2023,8,14,0
1072,8/14/2023,apples,2023,8,14,0
1072,8/14/2023,spinach,2023,8,14,0
1046,11/9/2023,butter,2023,11,9,3
1046,11/9/2023,beans,2023,11,9,3
1046,11/9/2023,milk,2023,11,9,3
1046,11/9/2023,spinach,2023,11,9,3
1065,8/6/2023,spinach,2023,8,6,6
1065,8/6/2023,beans,2023,8,6,6
1065,8/6/2023,chicken,2023,8,6,6
1065,8/6/2023,pasta,2023,8,6,6
1020,4/14/2023,chicken,2023,4,14,4
1020,4/14/2023,spinach,2023,4,14,4
1096,3/8/2023,cereal,2023,3,8,2
1096,3/8/2023,cheese,2023,3,8,2
1096,3/8/2023,beans,2023,3,8,2
1096,3/8/2023,chicken,2023,3,8,2
1096,3/8/2023,apples,2023,3,8,2
1096,3/8/2023,pasta,2023,3,8,2
1035,2/24/2023,apples,2023,2,24,4
1035,2/24/2023,jam,2023,2,24,4
1035,2/24/2023,eggs,2023,2,24,4
1035,2/24/2023,beans,2023,2,24,4
1035,2/24/2023,cheese,2023,2,24,4
1035,2/24/2023,yogurt,2023,2,24,4
1054,1/16/2023,pasta,2023,1,16,0
1054,1/16/2023,chicken,2023,1,16,0
1054,1/16/2023,apples,2023,1,16,0
1054,1/16/2023,spinach,2023,1,16,0
1079,5/24/2023,oranges,2023,5,24,2
1079,5/24/2023,apples,2023,5,24,2
1079,5/24/2023,spinach,2023,5,24,2
1037,9/22/2023,butter,2023,9,22,4
1037,9/22/2023,yogurt,2023,9,22,4
1037,9/22/2023,oranges,2023,9,22,4
1024,12/25/2023,apples,2023,12,25,0
1024,12/25/2023,spinach,2023,12,25,0
1023,10/30/2023,beans,2023,10,30,0
1023,10/30/2023,spinach,2023,10,30,0
1023,10/30/2023,yogurt,2023,10,30,0
1011,7/10/2023,cheese,2023,7,10,0
1011,7/10/2023,chicken,2023,7,10,0
1097,2/16/2023,chicken,2023,2,16,3
1097,2/16/2023,spinach,2023,2,16,3
1097,2/16/2023,jam,2023,2,16,3
1097,2/16/2023,milk,2023,2,16,3
1097,2/16/2023,cheese,2023,2,16,3
1048,7/5/2023,rice,2023,7,5,2
1048,7/5/2023,milk,2023,7,5,2
1048,7/5/2023,apples,2023,7,5,2
1048,7/5/2023,spinach,2023,7,5,2
1070,10/31/2023,spinach,2023,10,31,1
1070,10/31/2023,apples,2023,10,31,1
1019,5/1/2023,oranges,2023,5,1,0
1019,5/1/2023,pasta,2023,5,1,0
1019,5/1/2023,jam,2023,5,1,0
1028,12/1/2023,butter,2023,12,1,4
1028,12/1/2023,oranges,2023,12,1,4
1028,12/1/2023,rice,2023,12,1,4
1028,12/1/2023,chicken,2023,12,1,4
1028,12/1/2023,cheese,2023,12,1,4
1003,3/19/2023,eggs,2023,3,19,6
1003,3/19/2023,oranges,2023,3,19,6
1003,3/19/2023,beans,2023,3,19,6
1073,1/29/2023,pasta,2023,1,29,6
1073,1/29/2023,yogurt,2023,1,29,6
1097,8/8/2023,yogurt,2023,8,8,1
1097,8/8/2023,milk,2023,8,8,1
1097,8/8/2023,cheese,2023,8,8,1
1097,8/8/2023,pasta,2023,8,8,1
1069,11/18/2023,bread,2023,11,18,5
1069,11/18/2023,beans,2023,11,18,5
1069,11/18/2023,chicken,2023,11,18,5
1069,11/18/2023,milk,2023,11,18,5
1069,11/18/2023,oranges,2023,11,18,5
1057,10/25/2023,pasta,2023,10,25,2
1057,10/25/2023,milk,2023,10,25,2
1057,10/25/2023,butter,2023,10,25,2
1057,10/25/2023,beans,2023,10,25,2
1056,8/4/2023,cereal,2023,8,4,4
1056,8/4/2023,spinach,2023,8,4,4
1056,8/4/2023,eggs,2023,8,4,4
1056,8/4/2023,rice,2023,8,4,4
1056,8/4/2023,chicken,2023,8,4,4
1009,10/6/2023,rice,2023,10,6,4
1009,10/6/2023,beans,2023,10,6,4
1009,10/6/2023,bread,2023,10,6,4
1009,10/6/2023,oranges,2023,10,6,4
1009,10/6/2023,eggs,2023,10,6,4
1009,10/6/2023,pasta,2023,10,6,4
1065,2/3/2023,rice,2023,2,3,4
1065,2/3/2023,butter,2023,2,3,4
1065,2/3/2023,cereal,2023,2,3,4
1065,2/3/2023,oranges,2023,2,3,4
1077,1/30/2023,rice,2023,1,30,0
1077,1/30/2023,milk,2023,1,30,0
1077,1/30/2023,cereal,2023,1,30,0
1077,1/30/2023,chicken,2023,1,30,0
1077,1/30/2023,spinach,2023,1,30,0
1077,1/30/2023,apples,2023,1,30,0
1021,7/27/2023,eggs,2023,7,27,3
1021,7/27/2023,chicken,2023,7,27,3
1021,7/27/2023,milk,2023,7,27,3
1021,7/27/2023,yogurt,2023,7,27,3
1021,7/27/2023,pasta,2023,7,27,3
1021,7/27/2023,oranges,2023,7,27,3
1052,4/16/2023,bread,2023,4,16,6
1052,4/16/2023,yogurt,2023,4,16,6
1052,4/16/2023,jam,2023,4,16,6
1052,4/16/2023,spinach,2023,4,16,6
1052,4/16/2023,beans,2023,4,16,6
1052,4/16/2023,oranges,2023,4,16,6
1051,2/10/2023,eggs,2023,2,10,4
1051,2/10/2023,rice,2023,2,10,4
1051,2/10/2023,apples,2023,2,10,4
1087,2/25/2023,butter,2023,2,25,5
1087,2/25/2023,beans,2023,2,25,5
1087,2/25/2023,cheese,2023,2,25,5
1085,11/5/2023,beans,2023,11,5,6
1085,11/5/2023,yogurt,2023,11,5,6
1042,2/15/2023,spinach,2023,2,15,2
1042,2/15/2023,cheese,2023,2,15,2
1042,2/15/2023,chicken,2023,2,15,2
1042,2/15/2023,butter,2023,2,15,2
1042,2/15/2023,jam,2023,2,15,2
1042,2/15/2023,rice,2023,2,15,2
1082,10/4/2023,beans,2023,10,4,2
1082,10/4/2023,apples,2023,10,4,2
1082,10/4/2023,spinach,2023,10,4,2
1082,10/4/2023,butter,2023,10,4,2
1082,10/4/2023,chicken,2023,10,4,2
1082,10/4/2023,jam,2023,10,4,2
1003,11/29/2023,bread,2023,11,29,2
1003,11/29/2023,apples,2023,11,29,2
1003,11/29/2023,yogurt,2023,11,29,2
1003,11/29/2023,pasta,2023,11,29,2
1003,11/29/2023,rice,2023,11,29,2
1004,3/2/2023,oranges,2023,3,2,3
1004,3/2/2023,rice,2023,3,2,3
1016,4/23/2023,cheese,2023,4,23,6
1016,4/23/2023,jam,2023,4,23,6
1016,4/23/2023,rice,2023,4,23,6
1016,4/23/2023,chicken,2023,4,23,6
1016,4/23/2023,yogurt,2023,4,23,6
1049,10/11/2023,spinach,2023,10,11,2
1049,10/11/2023,eggs,2023,10,11,2
1049,10/11/2023,yogurt,2023,10,11,2
1049,10/11/2023,milk,2023,10,11,2
1049,10/11/2023,chicken,2023,10,11,2
1049,10/11/2023,apples,2023,10,11,2
1084,6/5/2023,spinach,2023,6,5,0
1084,6/5/2023,oranges,2023,6,5,0
1084,6/5/2023,bread,2023,6,5,0
1084,6/5/2023,eggs,2023,6,5,0
1084,6/5/2023,cereal,2023,6,5,0
1084,6/5/2023,cheese,2023,6,5,0
1053,9/9/2023,oranges,2023,9,9,5
1053,9/9/2023,chicken,2023,9,9,5
1053,9/9/2023,rice,2023,9,9,5
1053,9/9/2023,apples,2023,9,9,5
1066,4/26/2023,cereal,2023,4,26,2
1066,4/26/2023,spinach,2023,4,26,2
1066,4/26/2023,pasta,2023,4,26,2
1057,1/7/2023,oranges,2023,1,7,5
1057,1/7/2023,eggs,2023,1,7,5
1057,1/7/2023,pasta,2023,1,7,5
1057,1/7/2023,butter,2023,1,7,5
1057,1/7/2023,jam,2023,1,7,5
1084,4/22/2023,cereal,2023,4,22,5
1084,4/22/2023,spinach,2023,4,22,5
1043,11/20/2023,beans,2023,11,20,0
1043,11/20/2023,yogurt,2023,11,20,0
1098,6/12/2023,beans,2023,6,12,0
1098,6/12/2023,bread,2023,6,12,0
1098,6/12/2023,cereal,2023,6,12,0
1098,6/12/2023,jam,2023,6,12,0
1098,6/12/2023,spinach,2023,6,12,0
1011,9/26/2023,rice,2023,9,26,1
1011,9/26/2023,spinach,2023,9,26,1
1011,9/26/2023,beans,2023,9,26,1
1011,9/26/2023,pasta,2023,9,26,1
1011,9/26/2023,eggs,2023,9,26,1
1066,5/21/2023,milk,2023,5,21,6
1066,5/21/2023,bread,2023,5,21,6
1066,5/21/2023,spinach,2023,5,21,6
1066,5/21/2023,cereal,2023,5,21,6
1065,10/3/2023,butter,2023,10,3,1
1065,10/3/2023,spinach,2023,10,3,1
1065,10/3/2023,milk,2023,10,3,1
1008,6/7/2023,bread,2023,6,7,2
1008,6/7/2023,beans,2023,6,7,2
1008,6/7/2023,pasta,2023,6,7,2
1008,6/7/2023,butter,2023,6,7,2
1008,6/7/2023,jam,2023,6,7,2
1029,11/28/2023,yogurt,2023,11,28,1
1029,11/28/2023,bread,2023,11,28,1
1029,11/28/2023,eggs,2023,11,28,1
1029,11/28/2023,apples,2023,11,28,1
1068,8/16/2023,cereal,2023,8,16,2
1068,8/16/2023,beans,2023,8,16,2
1096,7/21/2023,rice,2023,7,21,4
1096,7/21/2023,butter,2023,7,21,4
1096,7/21/2023,pasta,2023,7,21,4
1096,7/21/2023,bread,2023,7,21,4
1096,7/21/2023,spinach,2023,7,21,4
1096,7/21/2023,oranges,2023,7,21,4
1057,11/13/2023,chicken,2023,11,13,0
1057,11/13/2023,bread,2023,11,13,0
1057,11/13/2023,jam,2023,11,13,0
1057,11/13/2023,eggs,2023,11,13,0
1057,11/13/2023,beans,2023,11,13,0
1038,11/18/2023,cereal,2023,11,18,5
1038,11/18/2023,apples,2023,11,18,5
1038,11/18/2023,chicken,2023,11,18,5
1038,11/18/2023,milk,2023,11,18,5
1033,7/30/2023,rice,2023,7,30,6
1033,7/30/2023,cheese,2023,7,30,6
1033,7/30/2023,milk,2023,7,30,6
1033,7/30/2023,bread,2023,7,30,6
1033,7/30/2023,eggs,2023,7,30,6
1098,8/5/2023,milk,2023,8,5,5
1098,8/5/2023,yogurt,2023,8,5,5
1098,8/5/2023,bread,2023,8,5,5
1098,8/5/2023,butter,2023,8,5,5
1098,8/5/2023,apples,2023,8,5,5
1027,3/10/2023,cereal,2023,3,10,4
1027,3/10/2023,oranges,2023,3,10,4
1027,3/10/2023,eggs,2023,3,10,4
1027,3/10/2023,yogurt,2023,3,10,4
1027,3/10/2023,chicken,2023,3,10,4
1027,3/10/2023,cheese,2023,3,10,4
1015,7/1/2023,oranges,2023,7,1,5
1015,7/1/2023,cereal,2023,7,1,5
1015,7/1/2023,spinach,2023,7,1,5
1015,7/1/2023,pasta,2023,7,1,5
1015,7/1/2023,jam,2023,7,1,5
1015,7/1/2023,rice,2023,7,1,5
1090,12/9/2023,beans,2023,12,9,5
1090,12/9/2023,oranges,2023,12,9,5
1090,12/9/2023,eggs,2023,12,9,5
1013,9/18/2023,chicken,2023,9,18,0
1013,9/18/2023,cheese,2023,9,18,0
1013,9/18/2023,pasta,2023,9,18,0
1013,9/18/2023,eggs,2023,9,18,0
1013,9/18/2023,bread,2023,9,18,0
1017,10/17/2023,cereal,2023,10,17,1
1017,10/17/2023,chicken,2023,10,17,1
1047,12/28/2023,beans,2023,12,28,3
1047,12/28/2023,jam,2023,12,28,3
1047,12/28/2023,eggs,2023,12,28,3
1047,12/28/2023,cheese,2023,12,28,3
1022,6/3/2023,apples,2023,6,3,5
1022,6/3/2023,yogurt,2023,6,3,5
1094,7/10/2023,chicken,2023,7,10,0
1094,7/10/2023,cereal,2023,7,10,0
1080,5/11/2023,eggs,2023,5,11,3
1080,5/11/2023,rice,2023,5,11,3
1080,5/11/2023,apples,2023,5,11,3
1080,5/11/2023,cheese,2023,5,11,3
1080,5/11/2023,bread,2023,5,11,3
1080,5/11/2023,oranges,2023,5,11,3
1026,6/3/2023,cheese,2023,6,3,5
1026,6/3/2023,apples,2023,6,3,5
1026,6/3/2023,oranges,2023,6,3,5
1026,6/3/2023,pasta,2023,6,3,5
1032,7/19/2023,pasta,2023,7,19,2
1032,7/19/2023,butter,2023,7,19,2
1032,7/19/2023,cereal,2023,7,19,2
1095,11/20/2023,cereal,2023,11,20,0
1095,11/20/2023,chicken,2023,11,20,0
1095,11/20/2023,milk,2023,11,20,0
1095,11/20/2023,beans,2023,11,20,0
1095,11/20/2023,butter,2023,11,20,0
1095,11/20/2023,oranges,2023,11,20,0
1034,11/9/2023,apples,2023,11,9,3
1034,11/9/2023,butter,2023,11,9,3
1056,1/2/2023,bread,2023,1,2,0
1056,1/2/2023,jam,2023,1,2,0
1056,1/2/2023,yogurt,2023,1,2,0
1056,1/2/2023,butter,2023,1,2,0
1065,12/7/2023,apples,2023,12,7,3
1065,12/7/2023,rice,2023,12,7,3
1070,2/6/2023,spinach,2023,2,6,0
1070,2/6/2023,butter,2023,2,6,0
1070,2/6/2023,eggs,2023,2,6,0
1070,2/6/2023,milk,2023,2,6,0
1035,12/8/2023,apples,2023,12,8,4
1035,12/8/2023,pasta,2023,12,8,4
1035,12/8/2023,bread,2023,12,8,4
1035,12/8/2023,yogurt,2023,12,8,4
1035,12/8/2023,rice,2023,12,8,4
1032,10/15/2023,pasta,2023,10,15,6
1032,10/15/2023,oranges,2023,10,15,6
1032,10/15/2023,cheese,2023,10,15,6
1057,5/28/2023,pasta,2023,5,28,6
1057,5/28/2023,jam,2023,5,28,6
1075,3/6/2023,apples,2023,3,6,0
1075,3/6/2023,milk,2023,3,6,0
1075,3/6/2023,beans,2023,3,6,0
1075,3/6/2023,cheese,2023,3,6,0
1075,3/6/2023,eggs,2023,3,6,0
1075,3/6/2023,pasta,2023,3,6,0
1098,1/15/2023,apples,2023,1,15,6
1098,1/15/2023,yogurt,2023,1,15,6
1098,1/15/2023,beans,2023,1,15,6
1044,1/16/2023,pasta,2023,1,16,0
1044,1/16/2023,beans,2023,1,16,0
1044,1/16/2023,rice,2023,1,16,0
1044,1/16/2023,apples,2023,1,16,0
1044,1/16/2023,jam,2023,1,16,0
1044,1/16/2023,butter,2023,1,16,0
1071,4/7/2023,apples,2023,4,7,4
1071,4/7/2023,oranges,2023,4,7,4
1071,4/7/2023,yogurt,2023,4,7,4
1071,4/7/2023,butter,2023,4,7,4
1071,4/7/2023,rice,2023,4,7,4
1095,7/13/2023,apples,2023,7,13,3
1095,7/13/2023,spinach,2023,7,13,3
1095,7/13/2023,butter,2023,7,13,3
1095,7/13/2023,bread,2023,7,13,3
1095,7/13/2023,jam,2023,7,13,3
1040,7/21/2023,milk,2023,7,21,4
1040,7/21/2023,jam,2023,7,21,4
1040,7/21/2023,cheese,2023,7,21,4
1004,3/10/2023,jam,2023,3,10,4
1004,3/10/2023,beans,2023,3,10,4
1004,3/10/2023,pasta,2023,3,10,4
1028,5/18/2023,rice,2023,5,18,3
1028,5/18/2023,chicken,2023,5,18,3
1028,5/18/2023,bread,2023,5,18,3
1028,5/18/2023,butter,2023,5,18,3
1028,5/18/2023,eggs,2023,5,18,3
1028,5/18/2023,oranges,2023,5,18,3
1054,10/11/2023,spinach,2023,10,11,2
1054,10/11/2023,apples,2023,10,11,2
1054,10/11/2023,oranges,2023,10,11,2
1045,11/13/2023,butter,2023,11,13,0
1045,11/13/2023,oranges,2023,11,13,0
1057,11/11/2023,cereal,2023,11,11,5
1057,11/11/2023,jam,2023,11,11,5
1081,6/5/2023,yogurt,2023,6,5,0
1081,6/5/2023,apples,2023,6,5,0
1081,6/5/2023,butter,2023,6,5,0
1081,6/5/2023,milk,2023,6,5,0
1037,1/14/2023,jam,2023,1,14,5
1037,1/14/2023,eggs,2023,1,14,5
1037,1/14/2023,yogurt,2023,1,14,5
1037,1/14/2023,cereal,2023,1,14,5
1037,1/14/2023,butter,2023,1,14,5
1037,1/14/2023,oranges,2023,1,14,5
1038,7/22/2023,apples,2023,7,22,5
1038,7/22/2023,milk,2023,7,22,5
1038,7/22/2023,jam,2023,7,22,5
1038,7/22/2023,spinach,2023,7,22,5
1006,2/26/2023,apples,2023,2,26,6
1006,2/26/2023,eggs,2023,2,26,6
1006,2/26/2023,oranges,2023,2,26,6
1006,2/26/2023,jam,2023,2,26,6
1006,2/26/2023,spinach,2023,2,26,6
1006,2/26/2023,yogurt,2023,2,26,6
1008,10/18/2023,cheese,2023,10,18,2
1008,10/18/2023,spinach,2023,10,18,2
1008,10/18/2023,cereal,2023,10,18,2
1008,10/18/2023,pasta,2023,10,18,2
1008,10/18/2023,beans,2023,10,18,2
1008,10/18/2023,apples,2023,10,18,2
1078,11/21/2023,cereal,2023,11,21,1
1078,11/21/2023,rice,2023,11,21,1
1078,11/21/2023,cheese,2023,11,21,1
1078,11/21/2023,jam,2023,11,21,1
1081,4/4/2023,beans,2023,4,4,1
1081,4/4/2023,oranges,2023,4,4,1
1081,4/4/2023,apples,2023,4,4,1
1081,4/4/2023,milk,2023,4,4,1
1081,4/4/2023,butter,2023,4,4,1
1038,11/8/2023,bread,2023,11,8,2
1038,11/8/2023,eggs,2023,11,8,2
1070,6/15/2023,jam,2023,6,15,3
1070,6/15/2023,pasta,2023,6,15,3
1042,6/25/2023,pasta,2023,6,25,6
1042,6/25/2023,spinach,2023,6,25,6
1026,5/19/2023,spinach,2023,5,19,4
1026,5/19/2023,beans,2023,5,19,4
1026,5/19/2023,milk,2023,5,19,4
1026,5/19/2023,chicken,2023,5,19,4
1051,9/4/2023,jam,2023,9,4,0
1051,9/4/2023,chicken,2023,9,4,0
1051,9/4/2023,yogurt,2023,9,4,0
1029,10/21/2023,milk,2023,10,21,5
1029,10/21/2023,oranges,2023,10,21,5
1096,5/4/2023,butter,2023,5,4,3
1096,5/4/2023,milk,2023,5,4,3
1096,5/4/2023,cereal,2023,5,4,3
1035,7/13/2023,cereal,2023,7,13,3
1035,7/13/2023,beans,2023,7,13,3
1061,5/30/2023,yogurt,2023,5,30,1
1061,5/30/2023,eggs,2023,5,30,1
1061,5/30/2023,jam,2023,5,30,1
1061,5/30/2023,cereal,2023,5,30,1
1061,5/30/2023,butter,2023,5,30,1
1061,5/30/2023,beans,2023,5,30,1
1033,12/23/2023,oranges,2023,12,23,5
1033,12/23/2023,chicken,2023,12,23,5
1033,12/23/2023,yogurt,2023,12,23,5
1033,12/23/2023,spinach,2023,12,23,5
1033,12/23/2023,rice,2023,12,23,5
1033,12/23/2023,cereal,2023,12,23,5
1027,2/2/2023,yogurt,2023,2,2,3
1027,2/2/2023,pasta,2023,2,2,3
1027,2/2/2023,bread,2023,2,2,3
1037,1/8/2023,cereal,2023,1,8,6
1037,1/8/2023,milk,2023,1,8,6
1037,1/8/2023,eggs,2023,1,8,6
1037,1/8/2023,oranges,2023,1,8,6
1037,1/8/2023,pasta,2023,1,8,6
1037,1/8/2023,apples,2023,1,8,6
1054,2/18/2023,eggs,2023,2,18,5
1054,2/18/2023,bread,2023,2,18,5
1054,2/18/2023,pasta,2023,2,18,5
1054,2/18/2023,chicken,2023,2,18,5
1054,2/18/2023,cereal,2023,2,18,5
1054,2/18/2023,cheese,2023,2,18,5
1006,1/31/2023,pasta,2023,1,31,1
1006,1/31/2023,spinach,2023,1,31,1
1068,9/3/2023,butter,2023,9,3,6
1068,9/3/2023,milk,2023,9,3,6
1068,9/3/2023,eggs,2023,9,3,6
1074,2/13/2023,butter,2023,2,13,0
1074,2/13/2023,spinach,2023,2,13,0
1074,2/13/2023,milk,2023,2,13,0
1074,2/13/2023,eggs,2023,2,13,0
1055,9/4/2023,apples,2023,9,4,0
1055,9/4/2023,jam,2023,9,4,0
1055,9/4/2023,beans,2023,9,4,0
1055,9/4/2023,butter,2023,9,4,0
1055,9/4/2023,bread,2023,9,4,0
1055,9/4/2023,oranges,2023,9,4,0
1070,2/9/2023,oranges,2023,2,9,3
1070,2/9/2023,butter,2023,2,9,3
1070,2/9/2023,bread,2023,2,9,3
1070,2/9/2023,rice,2023,2,9,3
1070,2/9/2023,beans,2023,2,9,3
1070,2/9/2023,apples,2023,2,9,3
1080,9/26/2023,apples,2023,9,26,1
1080,9/26/2023,milk,2023,9,26,1
1080,9/26/2023,jam,2023,9,26,1
1080,9/26/2023,cereal,2023,9,26,1
1097,8/21/2023,apples,2023,8,21,0
1097,8/21/2023,beans,2023,8,21,0
1070,11/30/2023,jam,2023,11,30,3
1070,11/30/2023,yogurt,2023,11,30,3
1054,10/24/2023,eggs,2023,10,24,1
1054,10/24/2023,cheese,2023,10,24,1
1054,10/24/2023,pasta,2023,10,24,1
1009,7/10/2023,jam,2023,7,10,0
1009,7/10/2023,pasta,2023,7,10,0
1009,7/10/2023,yogurt,2023,7,10,0
1009,7/10/2023,eggs,2023,7,10,0
1001,7/26/2023,bread,2023,7,26,2
1001,7/26/2023,jam,2023,7,26,2
1024,1/28/2023,chicken,2023,1,28,5
1024,1/28/2023,apples,2023,1,28,5
1024,1/28/2023,cereal,2023,1,28,5
1082,12/20/2023,spinach,2023,12,20,2
1082,12/20/2023,pasta,2023,12,20,2
1082,12/20/2023,bread,2023,12,20,2
1082,12/20/2023,beans,2023,12,20,2
1041,3/12/2023,milk,2023,3,12,6
1041,3/12/2023,pasta,2023,3,12,6
1041,3/12/2023,butter,2023,3,12,6
1012,5/29/2023,bread,2023,5,29,0
1012,5/29/2023,apples,2023,5,29,0
1012,5/29/2023,yogurt,2023,5,29,0
1061,1/19/2023,cereal,2023,1,19,3
1061,1/19/2023,butter,2023,1,19,3
1032,6/13/2023,rice,2023,6,13,1
1032,6/13/2023,jam,2023,6,13,1
1032,6/13/2023,bread,2023,6,13,1
1032,6/13/2023,butter,2023,6,13,1
1032,6/13/2023,apples,2023,6,13,1
1032,6/13/2023,beans,2023,6,13,1
1031,4/16/2023,jam,2023,4,16,6
1031,4/16/2023,spinach,2023,4,16,6
1031,4/16/2023,yogurt,2023,4,16,6
1031,4/16/2023,cheese,2023,4,16,6
1031,4/16/2023,milk,2023,4,16,6
1031,4/16/2023,bread,2023,4,16,6
1004,6/13/2023,yogurt,2023,6,13,1
1004,6/13/2023,rice,2023,6,13,1
1004,6/13/2023,jam,2023,6,13,1
1023,12/7/2023,bread,2023,12,7,3
1023,12/7/2023,cereal,2023,12,7,3
1023,12/7/2023,apples,2023,12,7,3
1017,12/2/2023,butter,2023,12,2,5
1017,12/2/2023,beans,2023,12,2,5
1094,11/11/2023,yogurt,2023,11,11,5
1094,11/11/2023,butter,2023,11,11,5
1014,4/17/2023,chicken,2023,4,17,0
1014,4/17/2023,milk,2023,4,17,0
1014,4/17/2023,eggs,2023,4,17,0
1014,4/17/2023,cheese,2023,4,17,0
1073,2/21/2023,eggs,2023,2,21,1
1073,2/21/2023,beans,2023,2,21,1
1073,2/21/2023,jam,2023,2,21,1
1046,4/3/2023,apples,2023,4,3,0
1046,4/3/2023,butter,2023,4,3,0
1046,4/3/2023,cheese,2023,4,3,0
1046,4/3/2023,eggs,2023,4,3,0
1046,4/3/2023,jam,2023,4,3,0
1046,4/3/2023,pasta,2023,4,3,0
1093,11/3/2023,cereal,2023,11,3,4
1093,11/3/2023,yogurt,2023,11,3,4
1093,11/3/2023,apples,2023,11,3,4
